Dust2,Inferno,Vertigo,Overpass,Nuke,Mirage,Train,Default,Cache,Cobblestone,team_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ASP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARYO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NASCAR Dads
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaguar SA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Warzone
0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Geostorm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolfhound
0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,eL'quvet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wrAth
0.42857142857142855,0.36363636363636365,0.4166666666666667,0.2,0.43333333333333335,0.4444444444444444,0.6136363636363636,0.0,0.3125,0.2,Izako Boars
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reagan’s Money Crew
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UnlukoExpress
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,duvan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thirteen
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low mangoes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 Canadians 2 Americans
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zurditos
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feniks
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug Squad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xplicit
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blink
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acenda
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TulpaR
0.6774193548387096,0.6129032258064516,0.75,0.625,0.4444444444444444,0.42424242424242425,0.631578947368421,0.0,0.4444444444444444,0.0,NoChance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enchantcreeps
0.6363636363636364,0.7514450867052023,0.7142857142857143,0.6666666666666666,0.7545454545454545,0.689922480620155,0.6564885496183206,0.0,0.5925925925925926,0.1111111111111111,Astralis
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy
0.0,0.1111111111111111,0.0,0.2,0.0,0.35294117647058826,0.2857142857142857,0.0,0.3333333333333333,0.0,5balls
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,greedisgood
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,heliumsgrabbar
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC Lahti Menace
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradigt
0.3333333333333333,0.5,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,sAw
0.5,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.3333333333333333,0.25,2KILL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GROM F1RST
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,egern
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mako
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MALCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Freeman Lord
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnitude
0.0,0.3333333333333333,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.7142857142857143,Infused
0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,Sigma
0.0,0.3333333333333333,1.0,0.5,0.0,0.8571428571428571,0.3333333333333333,0.0,0.0,0.0,MiTH.Maple
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avengers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xunwu Teamwork
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ExidiuM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90ss
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WeNeedOrg
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,kalajarnot
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Youngsters
0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,ImmuNe 
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lotb
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,headpoppers
0.5714285714285714,0.3333333333333333,0.0,0.2,0.7142857142857143,0.25,0.1111111111111111,0.0,0.5384615384615384,0.25,FIVE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grown Men
1.0,1.0,0.0,0.0,0.625,1.0,0.0,0.0,0.0,0.0,Under 21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Audacity
0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.2,0.0,T.O.T
1.0,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,1.0,AliGon
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUMSPIROSPERO
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Valorix
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Space Shuttle Peekers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IGNITE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ProXima
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Power Danger
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Secret Geniuses Club
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DKISS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DREAMSELLER
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anti Liliy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ninjas in Boedo
0.375,0.0,0.0,0.125,0.0,0.5333333333333333,0.3,0.0,0.2222222222222222,0.16666666666666666,nxl
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Devour
1.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,OpTic India
0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,Stifmeister
0.5714285714285714,0.5,0.0,0.42857142857142855,0.0,0.45454545454545453,0.16666666666666666,0.0,0.375,0.3333333333333333,Fire Dragoon
0.0,0.5,0.0,0.2222222222222222,0.0,0.2,0.8571428571428571,0.0,0.6923076923076923,0.0,VITALIS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PEY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IvrigaFingrar
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xtreme 5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAMERZ RED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ex-T.O.T
0.5657894736842105,0.6309523809523809,0.42857142857142855,0.49523809523809526,0.5151515151515151,0.5865921787709497,0.549618320610687,0.0,0.6021505376344086,0.5813953488372093,fnatic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dr. Pepper
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vipe's Anime Squad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,piratesports
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cerberus
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PEEKERS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Altima
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DMC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MishMish
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KiD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Giants fe
0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,Lilmix
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDL All-Star KSCERATO
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,AWTR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Itakera Classic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Champ
0.5806451612903226,0.42105263157894735,0.5,0.2727272727272727,0.4375,0.4835164835164835,0.2608695652173913,0.0,0.3939393939393939,0.0,Ground Zero
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ex-Pompa Black
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dead Pixels
0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,wNv
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,Chosen5
0.5319148936170213,0.6274509803921569,0.5333333333333333,0.5892857142857143,0.3225806451612903,0.68,0.25,0.0,0.5,0.0,GamerLegion
0.3333333333333333,0.45454545454545453,0.0,0.25,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,New England Whalers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no u
0.5,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.5,0.0,Exdee
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8EASY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Farmers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team East
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Snodz Fan Club
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NGA.G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Legacy of JeNume
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dare2Dream
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turtle Squad
0.0,0.5,1.0,0.0,0.5,0.125,0.16666666666666666,0.0,1.0,0.0,D13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freakss
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24SJU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI DA?
1.0,0.6153846153846154,0.0,0.4666666666666667,0.45454545454545453,0.47058823529411764,0.23076923076923078,0.0,0.6666666666666666,0.6,BlackOut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwan Z
0.5,0.25,0.0,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Warthox
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B-EFFECT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MadMonkeyZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FreeStyle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Exodus
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anime savants
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,Hawks
0.125,0.631578947368421,0.0,1.0,0.5,0.6136363636363636,0.5405405405405406,0.0,0.6571428571428571,0.4166666666666667,Binary Dragons
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jonnyyy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brats
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tiny Meat Gang
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FiMAGi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viboras
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viperio
0.6,0.18181818181818182,0.0,0.4,0.42857142857142855,0.5,0.2727272727272727,0.0,0.0,0.0,AGF
0.5,0.4,0.0,0.5555555555555556,0.0,0.8,0.4,0.0,0.6666666666666666,0.0,MASSIVEimpact
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Mystical
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KhARUM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TORI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pipel
0.35294117647058826,0.4383561643835616,0.52,0.2647058823529412,0.5373134328358209,0.3673469387755102,0.4153846153846154,0.0,0.5833333333333334,1.0,PACT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team NA
0.5,0.2222222222222222,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Demise
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shoot back
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Bowie
0.3333333333333333,0.5333333333333333,0.6666666666666666,0.5384615384615384,0.3,0.7222222222222222,0.6666666666666666,0.0,0.0,0.0,Maple
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,In Young Ren
0.23076923076923078,0.45454545454545453,0.3333333333333333,0.5,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.0,0.0,0.5,Ambush
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wasted Potential
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2anosOLD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ArkAngel fe
1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,Cream
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APE GANG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Free Transfer
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TQM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frequency
0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,HEXAGONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hype
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QtabENTER
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team UK
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wildfire
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fylkir
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,og3od
0.0,1.0,0.0,0.5714285714285714,0.0,0.36363636363636365,0.3333333333333333,0.0,0.0,0.5,K29
0.5802469135802469,0.5729166666666666,0.0,0.6694915254237288,0.3,0.5833333333333334,0.68,0.0,0.574468085106383,0.6410256410256411,Windigo
0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,Bragantino
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finch
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30minuter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KAIJU
0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,ECLOT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ne parsya
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wohooo
0.4444444444444444,0.464,0.5789473684210527,0.5714285714285714,0.6513157894736842,0.5660377358490566,0.4732824427480916,0.0,0.2222222222222222,0.5263157894736842,Heroic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ArchNemesis
0.3333333333333333,0.5,0.0,0.0,0.75,0.65,0.625,0.0,0.6,0.5714285714285714,iNation
0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.5,Enter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MoopsXD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sublife
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baskonia
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mountain Dew
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carpe Diem
0.0,0.16666666666666666,0.0,0.3333333333333333,0.25,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,Hysteria
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rize
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MARVO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolute Legends
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chiken Squad
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Digital Regiment
0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,NOORG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROG HOUNGOUNGAGNE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CheeseLTD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ttc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Straight Outta Lumbridge
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronin Horde
0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,0.25,0.8333333333333334,0.0,1.0,0.5,CLG Red
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,need more DM
0.5,0.4,0.5,0.0,0.6363636363636364,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,BLUEJAYS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buckets
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,myRevenge
0.1111111111111111,0.5,0.0,0.5,0.5882352941176471,0.25,0.75,0.0,0.0,0.0,Oceanus
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Resistencia
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h$hjukken
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lethal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Freedom Fraggers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Best Boniatos Ever
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydras
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ex-Vizard
0.5555555555555556,0.4666666666666667,0.0,0.3333333333333333,0.625,0.35714285714285715,0.0,0.0,0.0,0.0,Bushido Boyz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de_aztec
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AGAIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reform
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Veni Vidi Vici
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los gurises
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Velocity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Power Buff Boys
0.0,0.6666666666666666,0.0,1.0,0.0,0.2,0.0,0.0,0.2,0.0,NYYRIKKI
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NOM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vae Victis
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waterboys
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GRUBASy
0.0,0.47619047619047616,0.0,0.16666666666666666,0.3333333333333333,0.4782608695652174,0.5555555555555556,0.0,0.45454545454545453,0.6666666666666666,GOSU
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Slaughter Rage Army
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recursive
0.52,0.65,0.5,0.6338028169014085,0.6785714285714286,0.6666666666666666,0.6610169491525424,0.0,0.6607142857142857,0.6041666666666666,Chiefs
0.5,0.4375,0.0,0.625,0.5909090909090909,0.3793103448275862,0.55,0.0,0.6363636363636364,0.5454545454545454,Immunity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IndiaNGamers
0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,Updraft
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PainFuL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IGEN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Devious
0.42857142857142855,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,Incept
0.5,0.3333333333333333,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,AOES
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,ArkAngel
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YouCorn
0.5,0.6666666666666666,0.0,0.5,0.8181818181818182,0.125,0.75,0.0,0.0,0.0,Bren
0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,Darkhorse
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,Vitória
1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,RB
0.0,0.14285714285714285,0.0,0.2,1.0,0.42857142857142855,0.5,0.0,0.5,0.0,Grizzlys
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online Kingdom
0.0,0.5714285714285714,0.0,0.0,0.16666666666666666,0.3333333333333333,0.75,0.0,0.5,0.0,Excelerate
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kansas City Pioneers
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Asiamix
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pur$iseura
0.0,0.2222222222222222,0.0,0.7142857142857143,0.3333333333333333,0.0,0.5,0.0,0.0,0.42857142857142855,undefined
0.0,0.2,0.0,0.6,0.3333333333333333,0.36363636363636365,0.5454545454545454,0.0,0.6666666666666666,0.0,1337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THE LEGION
0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,Tenerife Titans
0.0,0.7083333333333334,0.0,0.75,0.6666666666666666,0.84375,0.7333333333333333,0.0,0.6923076923076923,0.0,Kings
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ConfigStarz
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOXXE
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,Next Generation
0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.5,0.0,0.0,1.0,Main Street
0.5463917525773195,0.592,0.0,0.6044776119402985,0.4634146341463415,0.6081081081081081,0.7246376811594203,0.0,0.2,0.5,Natus Vincere
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Western Titans
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radix
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fidelis
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H2L2
0.25,0.16666666666666666,0.5,0.0,0.2,0.4,0.0,0.0,0.0,0.0,Polar Ace
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClownS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,roughtimes
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,Bull
0.0,0.4166666666666667,0.0,0.4,0.5,0.3333333333333333,0.4,0.0,0.6666666666666666,0.0,Old Guys Club
0.4,0.2857142857142857,0.0,0.7142857142857143,0.0,0.4444444444444444,0.14285714285714285,0.0,0.4444444444444444,0.3333333333333333,Epiphany Bolt
0.0,0.4,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,absolute mad lads
0.0,0.6428571428571429,0.0,0.2,1.0,0.3076923076923077,0.4,0.0,0.6363636363636364,0.38461538461538464,RESISTANCE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dsG&friends
0.5,0.5384615384615384,0.0,0.4375,0.6,0.6351351351351351,0.4666666666666667,0.0,0.38461538461538464,0.6206896551724138,Signature
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meraki
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,Not Academy
